Customer ID,Inv_Count,No_of_Months_Transac,Unique MMYY,Country,Total_Qty,Number_of_Item_Types,Total_Spending,Max_Item_UnitPrice,Min_Item_UnitPrice,Median_Item_UnitPrice,Last_Purchase_Date,First_Purchase_Date,Avg_Transaction_Per_Mth,Avg_Spending_Per_Mth,Ratio_Transaction_Per_Unique_Mth,Ratio_Spending_Per_Unique_Mth,Avg_Spending_Per_Inv,Avg_Purchase_Qty_Per_Inv,Avg_Item_Types_Per_Inv,Recency,Frequency,Monetary,Tenure,Recency_Score,Frequency_Score,Monetary_Score,Tenure_Score,RFM_Score,Customer_Country_Belgium,Customer_Country_France,Customer_Country_Germany,Customer_Country_Italy,Customer_Country_Netherlands,Customer_Country_Other Countries,Customer_Country_Portugal,Customer_Country_Spain,Customer_Country_Sweden,Customer_Country_Switzerland,Customer_Country_United Kingdom
17738.0,13,9,"['Mar 10' 'Apr 10' 'May 10' 'Jun 10' 'Sep 10' 'Nov 10' 'Mar 11' 'Jul 11'
 'Nov 11']",United Kingdom,2776,176,4183.560000000002,16.95,0.19,1.65,2011-11-20,2010-03-19,0.52,167.34240000000008,1.4444444444444444,464.84000000000026,321.81230769230785,213.53846153846155,13.538461538461538,20,13,4183.560000000002,631,5,5,5,4,555,0,0,0,0,0,0,0,0,0,0,1
17739.0,18,15,"['Dec 09' 'Jan 10' 'Feb 10' 'Apr 10' 'May 10' 'Jul 10' 'Aug 10' 'Sep 10'
 'Nov 10' 'Dec 10' 'Jan 11' 'May 11' 'Sep 11' 'Oct 11' 'Nov 11']",United Kingdom,2335,66,7730.589999999995,12.75,1.06,4.25,2011-11-28,2009-12-07,0.72,309.2235999999998,1.2,515.3726666666663,429.47722222222194,129.72222222222223,3.6666666666666665,12,18,7730.589999999995,733,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
17740.0,6,5,['Jan 10' 'Mar 10' 'May 10' 'Oct 10' 'Nov 10'],United Kingdom,222,5,426.90000000000003,3.75,1.69,2.1,2010-11-15,2010-01-11,0.24,17.076,1.2,85.38000000000001,71.15,37.0,0.8333333333333334,390,6,426.90000000000003,698,2,4,2,5,242,0,0,0,0,0,0,0,0,0,0,1
17741.0,2,2,['May 10' 'Oct 10'],United Kingdom,114,6,101.1,1.95,0.65,1.05,2010-10-29,2010-05-28,0.08,4.044,1.0,50.55,50.55,57.0,3.0,407,2,101.1,561,2,2,1,3,221,0,0,0,0,0,0,0,0,0,0,1
17742.0,11,11,"['Dec 09' 'Feb 10' 'Mar 10' 'Apr 10' 'Jun 10' 'Jul 10' 'Aug 10' 'Sep 10'
 'Oct 10' 'Jan 11' 'Aug 11']",United Kingdom,653,52,2098.48,45.95,0.42,5.95,2011-08-18,2009-12-01,0.44,83.9392,1.0,190.7709090909091,190.7709090909091,59.36363636363637,4.7272727272727275,114,11,2098.48,739,3,5,4,5,354,0,0,0,0,0,0,0,0,0,0,1
17743.0,1,1,['Sep 10'],United Kingdom,96,3,229.2,2.95,1.45,2.95,2010-09-17,2010-09-17,0.04,9.168,1.0,229.2,229.2,96.0,3.0,449,1,229.2,449,1,1,1,3,111,0,0,0,0,0,0,0,0,0,0,1
17744.0,7,6,['Nov 10' 'Dec 10' 'Jan 11' 'Apr 11' 'Nov 11' 'Dec 11'],United Kingdom,3826,120,2649.1399999999985,3.95,0.12,0.79,2011-12-06,2010-11-24,0.28,105.96559999999994,1.1666666666666667,441.5233333333331,378.4485714285712,546.5714285714286,17.142857142857142,4,7,2649.1399999999985,381,5,4,4,2,544,0,0,0,0,0,0,0,0,0,0,1
17745.0,2,2,['Jun 10' 'Aug 10'],United Kingdom,164,27,600.34,19.95,0.29,4.95,2010-08-19,2010-06-02,0.08,24.0136,1.0,300.17,300.17,82.0,13.5,478,2,600.34,556,1,2,2,3,122,0,0,0,0,0,0,0,0,0,0,1
17746.0,4,3,['Apr 10' 'Aug 10' 'Apr 11'],United Kingdom,688,32,904.1800000000002,12.75,0.21,1.9,2011-04-13,2010-04-08,0.16,36.16720000000001,1.3333333333333333,301.3933333333334,226.04500000000004,172.0,8.0,241,4,904.1800000000002,611,2,3,3,4,233,0,0,0,0,0,0,0,0,0,0,1
17747.0,1,1,['Aug 11'],United Kingdom,12,1,71.4,5.95,5.95,5.95,2011-08-19,2011-08-19,0.04,2.8560000000000003,1.0,71.4,71.4,12.0,1.0,113,1,71.4,113,3,1,1,1,311,0,0,0,0,0,0,0,0,0,0,1
17748.0,1,1,['Jun 10'],United Kingdom,111,17,358.15000000000003,12.75,1.25,2.95,2010-06-30,2010-06-30,0.04,14.326,1.0,358.15000000000003,358.15000000000003,111.0,17.0,528,1,358.15000000000003,528,1,1,2,3,112,0,0,0,0,0,0,0,0,0,0,1
17749.0,3,3,['Jun 10' 'Mar 11' 'Jun 11'],United Kingdom,446,52,1026.18,15.95,0.39,4.65,2011-06-14,2010-06-11,0.12,41.047200000000004,1.0,342.06,342.06,148.66666666666666,17.333333333333332,179,3,1026.18,547,3,3,3,3,333,0,0,0,0,0,0,0,0,0,0,1
17750.0,9,7,['Jun 11' 'Jul 11' 'Aug 11' 'Sep 11' 'Oct 11' 'Nov 11' 'Dec 11'],United Kingdom,3747,101,1710.4500000000003,3.29,0.19,0.42,2011-12-04,2011-06-28,0.36,68.418,1.2857142857142858,244.35000000000005,190.05000000000004,416.3333333333333,11.222222222222221,6,9,1710.4500000000003,165,5,5,4,1,554,0,0,0,0,0,0,0,0,0,0,1
17751.0,1,1,['Oct 10'],United Kingdom,147,31,157.85999999999999,12.75,0.14,1.25,2010-10-14,2010-10-14,0.04,6.314399999999999,1.0,157.85999999999999,157.85999999999999,147.0,31.0,422,1,157.85999999999999,422,1,1,1,2,111,0,0,0,0,0,0,0,0,0,0,1
17752.0,1,1,['Dec 10'],United Kingdom,192,1,80.64,0.42,0.42,0.42,2010-12-15,2010-12-15,0.04,3.2256,1.0,80.64,80.64,192.0,1.0,360,1,80.64,360,2,1,1,2,211,0,0,0,0,0,0,0,0,0,0,1
17753.0,4,3,['Jan 10' 'Aug 10' 'Sep 10'],United Kingdom,124,63,382.05999999999995,9.95,0.42,2.55,2010-09-01,2010-01-06,0.16,15.282399999999997,1.3333333333333333,127.35333333333331,95.51499999999999,31.0,15.75,465,4,382.05999999999995,703,1,3,2,5,132,0,0,0,0,0,0,0,0,0,0,1
17754.0,13,11,"['Dec 09' 'Jan 10' 'Mar 10' 'Apr 10' 'Aug 10' 'Nov 10' 'Mar 11' 'Jul 11'
 'Oct 11' 'Nov 11' 'Dec 11']",United Kingdom,4366,190,4451.220000000003,8.5,0.08,1.25,2011-12-09,2009-12-11,0.52,178.0488000000001,1.1818181818181819,404.6563636363639,342.4015384615387,335.84615384615387,14.615384615384615,1,13,4451.220000000003,729,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
17756.0,3,1,['Nov 10'],United Kingdom,399,54,728.7499999999999,10.75,0.19,1.69,2010-11-29,2010-11-10,0.12,29.149999999999995,3.0,728.7499999999999,242.91666666666663,133.0,18.0,376,3,728.7499999999999,395,2,3,3,2,233,0,0,0,0,0,0,0,0,0,0,1
17757.0,56,24,"['Jan 10' 'Feb 10' 'Mar 10' 'Apr 10' 'May 10' 'Jun 10' 'Jul 10' 'Aug 10'
 'Sep 10' 'Oct 10' 'Nov 10' 'Dec 10' 'Jan 11' 'Feb 11' 'Mar 11' 'Apr 11'
 'May 11' 'Jun 11' 'Jul 11' 'Aug 11' 'Sep 11' 'Oct 11' 'Nov 11' 'Dec 11']",United Kingdom,5011,397,9074.049999999977,12.75,0.12,1.95,2011-12-08,2010-01-13,2.24,362.9619999999991,2.3333333333333335,378.0854166666657,162.03660714285675,89.48214285714286,7.089285714285714,2,56,9074.049999999977,696,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
17758.0,12,8,['May 10' 'Oct 10' 'Apr 11' 'May 11' 'Jul 11' 'Sep 11' 'Oct 11' 'Nov 11'],United Kingdom,3199,409,4964.030000000002,15.95,0.12,1.95,2011-11-20,2010-05-20,0.48,198.56120000000007,1.5,620.5037500000002,413.6691666666668,266.5833333333333,34.083333333333336,20,12,4964.030000000002,569,5,5,5,3,555,0,0,0,0,0,0,0,0,0,0,1
17759.0,5,4,['May 10' 'Nov 10' 'Jun 11' 'Nov 11'],United Kingdom,965,114,1261.8800000000006,12.75,0.14,1.25,2011-11-22,2010-05-05,0.2,50.47520000000002,1.25,315.47000000000014,252.37600000000012,193.0,22.8,18,5,1261.8800000000006,584,5,4,4,3,544,0,0,0,0,0,0,0,0,0,0,1
17760.0,6,5,['Feb 10' 'Mar 10' 'Oct 10' 'Dec 10' 'Nov 11'],United Kingdom,531,58,746.3899999999999,12.75,0.29,1.49,2011-11-18,2010-02-28,0.24,29.855599999999995,1.2,149.27799999999996,124.39833333333331,88.5,9.666666666666666,22,6,746.3899999999999,650,4,4,3,4,443,0,0,0,0,0,0,0,0,0,0,1
17761.0,1,1,['Nov 11'],United Kingdom,398,19,712.78,10.95,0.29,2.08,2011-11-07,2011-11-07,0.04,28.5112,1.0,712.78,712.78,398.0,19.0,33,1,712.78,33,4,1,3,1,413,0,0,0,0,0,0,0,0,0,0,1
17762.0,1,1,['Sep 10'],United Kingdom,129,16,129.75,4.25,0.21,1.65,2010-09-09,2010-09-09,0.04,5.19,1.0,129.75,129.75,129.0,16.0,457,1,129.75,457,1,1,1,3,111,0,0,0,0,0,0,0,0,0,0,1
17763.0,4,2,['Feb 10' 'Mar 11'],United Kingdom,41,11,86.15,9.95,1.25,1.95,2011-03-21,2010-02-18,0.16,3.446,2.0,43.075,21.5375,10.25,2.75,264,4,86.15,660,2,3,1,4,231,0,0,0,0,0,0,0,0,0,0,1
17764.0,5,5,['Dec 09' 'Jun 10' 'Nov 10' 'May 11' 'Oct 11'],United Kingdom,674,127,1513.57,16.95,0.12,2.1,2011-10-20,2009-12-03,0.2,60.5428,1.0,302.714,302.714,134.8,25.4,51,5,1513.57,737,4,4,4,5,444,0,0,0,0,0,0,0,0,0,0,1
17765.0,4,4,['Sep 10' 'Mar 11' 'May 11' 'Jul 11'],United Kingdom,195,73,523.9999999999998,39.95,0.42,2.1,2011-07-04,2010-09-17,0.16,20.95999999999999,1.0,130.99999999999994,130.99999999999994,48.75,18.25,159,4,523.9999999999998,449,3,3,2,3,332,0,0,0,0,0,0,0,0,0,0,1
17766.0,2,1,['Nov 10'],United Kingdom,155,21,299.60999999999996,9.95,0.38,2.1,2010-11-23,2010-11-23,0.08,11.984399999999999,2.0,299.60999999999996,149.80499999999998,77.5,10.5,382,2,299.60999999999996,382,2,2,2,2,222,0,0,0,0,0,0,0,0,0,0,1
17767.0,2,2,['Oct 10' 'Nov 11'],United Kingdom,198,35,413.05,8.25,0.42,2.1,2011-11-24,2010-10-25,0.08,16.522000000000002,1.0,206.525,206.525,99.0,17.5,16,2,413.05,411,5,2,2,2,522,0,0,0,0,0,0,0,0,0,0,1
17768.0,7,6,['Dec 09' 'Jan 10' 'Nov 10' 'Jun 11' 'Nov 11' 'Dec 11'],United Kingdom,2339,137,3292.73,15.95,0.21,1.7999999999999998,2011-12-01,2009-12-02,0.28,131.7092,1.1666666666666667,548.7883333333333,470.39,334.14285714285717,19.571428571428573,9,7,3292.73,738,5,4,5,5,545,0,0,0,0,0,0,0,0,0,0,1
17769.0,17,13,"['Jan 10' 'Mar 10' 'Apr 10' 'May 10' 'Sep 10' 'Oct 10' 'Nov 10' 'Jan 11'
 'Mar 11' 'Jun 11' 'Jul 11' 'Oct 11' 'Nov 11']",United Kingdom,3157,342,7053.3799999999965,16.65,0.29,1.95,2011-11-27,2010-01-19,0.68,282.1351999999999,1.3076923076923077,542.567692307692,414.90470588235274,185.7058823529412,20.11764705882353,13,17,7053.3799999999965,690,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
17770.0,5,2,['Mar 11' 'May 11'],United Kingdom,365,33,1143.2699999999995,12.75,0.29,3.1,2011-05-25,2011-03-02,0.2,45.73079999999998,2.5,571.6349999999998,228.6539999999999,73.0,6.6,199,5,1143.2699999999995,283,2,4,3,2,243,0,0,0,0,0,0,0,0,0,0,1
17771.0,4,4,['Apr 10' 'Sep 10' 'Jan 11' 'Oct 11'],United Kingdom,373,63,387.4099999999999,16.95,0.12,1.95,2011-10-14,2010-04-29,0.16,15.496399999999996,1.0,96.85249999999998,96.85249999999998,93.25,15.75,57,4,387.4099999999999,590,4,3,2,3,432,0,0,0,0,0,0,0,0,0,0,1
17772.0,3,2,['Nov 10' 'Nov 11'],United Kingdom,113,94,360.7499999999997,14.95,0.42,2.55,2011-11-29,2010-11-12,0.12,14.429999999999989,1.5,180.37499999999986,120.2499999999999,37.666666666666664,31.333333333333332,11,3,360.7499999999997,393,5,3,2,2,532,0,0,0,0,0,0,0,0,0,0,1
17773.0,2,2,['Jan 10' 'Jul 10'],United Kingdom,254,48,575.3699999999999,9.95,0.42,2.1,2010-07-13,2010-01-18,0.08,23.014799999999994,1.0,287.68499999999995,287.68499999999995,127.0,24.0,515,2,575.3699999999999,691,1,2,2,5,122,0,0,0,0,0,0,0,0,0,0,1
17774.0,9,9,"['Feb 10' 'Mar 10' 'Jul 10' 'Aug 10' 'Nov 10' 'Feb 11' 'Apr 11' 'Jul 11'
 'Sep 11']",United Kingdom,1585,287,3273.829999999997,15.95,0.21,2.55,2011-09-04,2010-02-08,0.36,130.9531999999999,1.0,363.7588888888886,363.7588888888886,176.11111111111111,31.88888888888889,97,9,3273.829999999997,670,3,5,5,4,355,0,0,0,0,0,0,0,0,0,0,1
17775.0,1,1,['Mar 11'],United Kingdom,72,3,56.4,0.85,0.65,0.85,2011-03-30,2011-03-30,0.04,2.256,1.0,56.4,56.4,72.0,3.0,255,1,56.4,255,2,1,1,1,211,0,0,0,0,0,0,0,0,0,0,1
17776.0,2,2,['Dec 09' 'Nov 10'],United Kingdom,273,75,330.55999999999995,16.95,0.19,1.65,2010-11-18,2009-12-16,0.08,13.222399999999999,1.0,165.27999999999997,165.27999999999997,136.5,37.5,387,2,330.55999999999995,724,2,2,2,5,222,0,0,0,0,0,0,0,0,0,0,1
17777.0,3,3,['Aug 11' 'Oct 11' 'Nov 11'],United Kingdom,501,141,647.56,9.95,0.19,1.25,2011-11-15,2011-08-31,0.12,25.902399999999997,1.0,215.85333333333332,215.85333333333332,167.0,47.0,25,3,647.56,101,4,3,3,1,433,0,0,0,0,0,0,0,0,0,0,1
17778.0,1,1,['Feb 10'],United Kingdom,214,10,197.70000000000005,3.75,0.65,2.95,2010-02-16,2010-02-16,0.04,7.908000000000002,1.0,197.70000000000005,197.70000000000005,214.0,10.0,662,1,197.70000000000005,662,1,1,1,4,111,0,0,0,0,0,0,0,0,0,0,1
17779.0,3,3,['Jul 11' 'Sep 11' 'Nov 11'],United Kingdom,396,73,650.3199999999999,12.5,0.21,1.65,2011-11-18,2011-07-19,0.12,26.0128,1.0,216.7733333333333,216.7733333333333,132.0,24.333333333333332,22,3,650.3199999999999,144,4,3,3,1,433,0,0,0,0,0,0,0,0,0,0,1
17780.0,3,2,['Jan 10' 'Feb 10'],United Kingdom,156,76,346.56,8.5,0.29,2.55,2010-02-10,2010-01-24,0.12,13.862400000000001,1.5,173.28,115.52,52.0,25.333333333333332,668,3,346.56,685,1,3,2,4,132,0,0,0,0,0,0,0,0,0,0,1
17781.0,2,2,['Mar 11' 'Jul 11'],United Kingdom,34,12,188.01999999999998,12.75,0.42,4.45,2011-07-03,2011-03-31,0.08,7.5207999999999995,1.0,94.00999999999999,94.00999999999999,17.0,6.0,160,2,188.01999999999998,254,3,2,1,1,321,0,0,0,0,0,0,0,0,0,0,1
17782.0,2,1,['Nov 10'],United Kingdom,538,29,679.02,3.75,0.42,1.65,2010-11-22,2010-11-22,0.08,27.1608,2.0,679.02,339.51,269.0,14.5,383,2,679.02,383,2,2,3,2,223,0,0,0,0,0,0,0,0,0,0,1
17783.0,3,3,['Jul 10' 'Apr 11' 'Sep 11'],United Kingdom,438,91,376.9599999999998,8.5,0.21,1.45,2011-09-28,2010-07-15,0.12,15.078399999999993,1.0,125.65333333333326,125.65333333333326,146.0,30.333333333333332,73,3,376.9599999999998,513,3,3,2,3,332,0,0,0,0,0,0,0,0,0,0,1
17784.0,1,1,['Jun 10'],United Kingdom,72,19,112.85999999999997,12.75,0.42,2.55,2010-06-07,2010-06-07,0.04,4.514399999999998,1.0,112.85999999999997,112.85999999999997,72.0,19.0,551,1,112.85999999999997,551,1,1,1,3,111,0,0,0,0,0,0,0,0,0,0,1
17785.0,3,3,['May 10' 'Sep 10' 'Oct 11'],United Kingdom,227,48,403.3800000000001,12.75,0.42,1.95,2011-10-17,2010-05-23,0.12,16.135200000000005,1.0,134.46000000000004,134.46000000000004,75.66666666666667,16.0,54,3,403.3800000000001,566,4,3,2,3,432,0,0,0,0,0,0,0,0,0,0,1
17786.0,2,2,['Jan 11' 'Sep 11'],United Kingdom,195,57,266.8500000000001,8.5,0.29,1.67,2011-09-15,2011-01-26,0.08,10.674000000000003,1.0,133.42500000000004,133.42500000000004,97.5,28.5,86,2,266.8500000000001,318,3,2,1,2,321,0,0,0,0,0,0,0,0,0,0,1
17787.0,4,4,['Dec 10' 'Jan 11' 'Feb 11' 'Jul 11'],United Kingdom,896,94,1817.5399999999997,12.75,0.42,2.1,2011-07-10,2010-12-03,0.16,72.70159999999998,1.0,454.38499999999993,454.38499999999993,224.0,23.5,153,4,1817.5399999999997,372,3,3,4,2,334,0,0,0,0,0,0,0,0,0,0,1
17788.0,2,2,['Aug 11' 'Sep 11'],United Kingdom,211,3,1117.9,8.5,2.75,4.95,2011-09-27,2011-08-02,0.08,44.716,1.0,558.95,558.95,105.5,1.5,74,2,1117.9,130,3,2,3,1,323,0,0,0,0,0,0,0,0,0,0,1
17789.0,2,2,['Feb 10' 'Mar 11'],United Kingdom,199,27,397.15,12.75,0.85,2.95,2011-03-03,2010-02-16,0.08,15.886,1.0,198.575,198.575,99.5,13.5,282,2,397.15,662,2,2,2,4,222,0,0,0,0,0,0,0,0,0,0,1
17790.0,20,12,"['Jun 10' 'Jul 10' 'Aug 10' 'Nov 10' 'Dec 10' 'Feb 11' 'Apr 11' 'May 11'
 'Jul 11' 'Aug 11' 'Oct 11' 'Nov 11']",United Kingdom,1387,189,2779.4100000000008,16.95,0.12,1.95,2011-11-13,2010-06-13,0.8,111.17640000000003,1.6666666666666667,231.61750000000006,138.97050000000004,69.35,9.45,27,20,2779.4100000000008,545,4,5,4,3,454,0,0,0,0,0,0,0,0,0,0,1
17791.0,1,1,['Nov 11'],United Kingdom,46,10,106.1,4.95,1.25,2.25,2011-11-10,2011-11-10,0.04,4.244,1.0,106.1,106.1,46.0,10.0,30,1,106.1,30,4,1,1,1,411,0,0,0,0,0,0,0,0,0,0,1
17792.0,2,1,['Aug 10'],United Kingdom,149,45,368.3499999999998,12.75,0.42,2.025,2010-08-29,2010-08-18,0.08,14.733999999999991,2.0,368.3499999999998,184.1749999999999,74.5,22.5,468,2,368.3499999999998,479,1,2,2,3,122,0,0,0,0,0,0,0,0,0,0,1
17793.0,1,1,['Nov 11'],United Kingdom,226,49,300.3399999999999,16.95,0.39,2.75,2011-11-14,2011-11-14,0.04,12.013599999999997,1.0,300.3399999999999,300.3399999999999,226.0,49.0,26,1,300.3399999999999,26,4,1,2,1,412,0,0,0,0,0,0,0,0,0,0,1
17794.0,2,1,['Jan 10'],United Kingdom,46,7,147.3,6.75,0.85,4.95,2010-01-22,2010-01-20,0.08,5.892,2.0,147.3,73.65,23.0,3.5,687,2,147.3,689,1,2,1,5,121,0,0,0,0,0,0,0,0,0,0,1
17795.0,2,2,['Mar 11' 'Jun 11'],United Kingdom,305,43,342.82999999999987,16.95,0.19,1.65,2011-06-13,2011-03-20,0.08,13.713199999999995,1.0,171.41499999999994,171.41499999999994,152.5,21.5,180,2,342.82999999999987,265,3,2,2,2,322,0,0,0,0,0,0,0,0,0,0,1
17796.0,7,5,['Oct 10' 'Nov 10' 'Dec 10' 'Jan 11' 'Oct 11'],United Kingdom,347,149,1236.39,12.75,0.55,3.45,2011-10-30,2010-10-14,0.28,49.455600000000004,1.4,247.27800000000002,176.62714285714287,49.57142857142857,21.285714285714285,41,7,1236.39,422,4,4,4,2,444,0,0,0,0,0,0,0,0,0,0,1
17797.0,8,7,['Dec 09' 'Jan 10' 'Mar 10' 'May 10' 'Nov 10' 'Jun 11' 'Nov 11'],United Kingdom,1086,223,1971.8700000000015,14.95,0.42,2.08,2011-11-17,2009-12-15,0.32,78.87480000000006,1.1428571428571428,281.6957142857145,246.48375000000019,135.75,27.875,23,8,1971.8700000000015,725,4,4,4,5,444,0,0,0,0,0,0,0,0,0,0,1
17798.0,1,1,['May 10'],United Kingdom,138,43,178.06999999999996,6.35,0.42,1.65,2010-05-07,2010-05-07,0.04,7.122799999999999,1.0,178.06999999999996,178.06999999999996,138.0,43.0,582,1,178.06999999999996,582,1,1,1,3,111,0,0,0,0,0,0,0,0,0,0,1
17799.0,20,15,"['Dec 09' 'Jan 10' 'Mar 10' 'Apr 10' 'Jun 10' 'Aug 10' 'Sep 10' 'Nov 10'
 'Dec 10' 'Jan 11' 'Mar 11' 'Apr 11' 'Jun 11' 'Sep 11' 'Nov 11']",United Kingdom,3674,512,6246.929999999988,16.95,0.19,1.65,2011-11-17,2009-12-13,0.8,249.8771999999995,1.3333333333333333,416.4619999999992,312.34649999999937,183.7,25.6,23,20,6246.929999999988,727,4,5,5,5,455,0,0,0,0,0,0,0,0,0,0,1
17800.0,9,8,['Jan 11' 'Mar 11' 'May 11' 'Jul 11' 'Aug 11' 'Sep 11' 'Oct 11' 'Nov 11'],United Kingdom,732,51,1187.2100000000003,9.95,0.42,1.65,2011-11-02,2011-01-09,0.36,47.48840000000001,1.125,148.40125000000003,131.91222222222225,81.33333333333333,5.666666666666667,38,9,1187.2100000000003,335,4,5,3,2,453,0,0,0,0,0,0,0,0,0,0,1
17801.0,3,3,['Jan 10' 'Jun 10' 'Sep 10'],United Kingdom,820,66,770.0300000000003,6.75,0.21,1.25,2010-09-14,2010-01-17,0.12,30.801200000000012,1.0,256.6766666666668,256.6766666666668,273.3333333333333,22.0,452,3,770.0300000000003,692,1,3,3,5,133,0,0,0,0,0,0,0,0,0,0,1
17802.0,10,8,['Dec 09' 'Apr 10' 'Jul 10' 'Aug 10' 'Nov 10' 'Dec 10' 'Jun 11' 'Sep 11'],United Kingdom,2705,295,4946.22,12.75,0.21,1.65,2011-09-18,2009-12-13,0.4,197.8488,1.25,618.2775,494.622,270.5,29.5,83,10,4946.22,727,3,5,5,5,355,0,0,0,0,0,0,0,0,0,0,1
17803.0,1,1,['Nov 10'],United Kingdom,98,27,184.65999999999997,12.75,0.42,1.69,2010-11-12,2010-11-12,0.04,7.386399999999998,1.0,184.65999999999997,184.65999999999997,98.0,27.0,393,1,184.65999999999997,393,2,1,1,2,211,0,0,0,0,0,0,0,0,0,0,1
17804.0,3,3,['Dec 09' 'Jun 10' 'Nov 10'],United Kingdom,194,85,383.77999999999986,12.75,0.42,1.95,2010-11-28,2009-12-01,0.12,15.351199999999995,1.0,127.92666666666662,127.92666666666662,64.66666666666667,28.333333333333332,377,3,383.77999999999986,739,2,3,2,5,232,0,0,0,0,0,0,0,0,0,0,1
17805.0,2,2,['Apr 10' 'Sep 11'],United Kingdom,1126,10,927.03,3.75,0.42,2.1,2011-09-27,2010-04-08,0.08,37.081199999999995,1.0,463.515,463.515,563.0,5.0,74,2,927.03,611,3,2,3,4,323,0,0,0,0,0,0,0,0,0,0,1
17806.0,1,1,['Nov 11'],United Kingdom,727,43,546.0399999999998,4.95,0.19,0.83,2011-11-28,2011-11-28,0.04,21.841599999999993,1.0,546.0399999999998,546.0399999999998,727.0,43.0,12,1,546.0399999999998,12,5,1,2,1,512,0,0,0,0,0,0,0,0,0,0,1
17807.0,3,3,['Jan 10' 'May 10' 'Nov 10'],United Kingdom,262,88,437.8699999999999,19.95,0.42,1.69,2010-11-09,2010-01-04,0.12,17.514799999999994,1.0,145.95666666666662,145.95666666666662,87.33333333333333,29.333333333333332,396,3,437.8699999999999,705,2,3,2,5,232,0,0,0,0,0,0,0,0,0,0,1
17808.0,4,2,['May 10' 'Jun 10'],United Kingdom,143,28,262.64000000000004,12.75,0.42,1.65,2010-06-09,2010-05-07,0.16,10.505600000000001,2.0,131.32000000000002,65.66000000000001,35.75,7.0,549,4,262.64000000000004,582,1,3,1,3,131,0,0,0,0,0,0,0,0,0,0,1
17809.0,20,14,"['Dec 09' 'Jan 10' 'Mar 10' 'Jun 10' 'Aug 10' 'Oct 10' 'Dec 10' 'Feb 11'
 'Apr 11' 'May 11' 'Jun 11' 'Aug 11' 'Oct 11' 'Nov 11']",United Kingdom,2995,64,10085.890000000003,8.49,0.21,3.29,2011-11-23,2009-12-02,0.8,403.43560000000014,1.4285714285714286,720.4207142857146,504.29450000000014,149.75,3.2,17,20,10085.890000000003,738,5,5,5,5,555,0,0,0,0,0,0,0,0,0,0,1
17810.0,2,2,['Jan 10' 'Feb 10'],United Kingdom,118,51,373.1599999999999,29.95,0.85,2.95,2010-02-09,2010-01-25,0.08,14.926399999999996,1.0,186.57999999999996,186.57999999999996,59.0,25.5,669,2,373.1599999999999,684,1,2,2,4,122,0,0,0,0,0,0,0,0,0,0,1
17811.0,47,14,"['Sep 10' 'Nov 10' 'Jan 11' 'Feb 11' 'Mar 11' 'Apr 11' 'May 11' 'Jun 11'
 'Jul 11' 'Aug 11' 'Sep 11' 'Oct 11' 'Nov 11' 'Dec 11']",United Kingdom,5278,543,9519.799999999988,19.95,0.06,1.95,2011-12-05,2010-09-20,1.88,380.7919999999995,3.357142857142857,679.9857142857135,202.54893617021253,112.29787234042553,11.553191489361701,5,47,9519.799999999988,446,5,5,5,3,555,0,0,0,0,0,0,0,0,0,0,1
17812.0,7,5,['Jun 10' 'Oct 10' 'Nov 10' 'Dec 10' 'Nov 11'],United Kingdom,444,162,911.9900000000009,24.95,0.19,1.65,2011-11-27,2010-06-27,0.28,36.47960000000003,1.4,182.3980000000002,130.28428571428586,63.42857142857143,23.142857142857142,13,7,911.9900000000009,531,5,4,3,3,543,0,0,0,0,0,0,0,0,0,0,1
17813.0,5,3,['Sep 11' 'Oct 11' 'Nov 11'],United Kingdom,752,297,1698.070000000002,35.95,0.29,2.1,2011-11-25,2011-09-29,0.2,67.92280000000008,1.6666666666666667,566.023333333334,339.6140000000004,150.4,59.4,15,5,1698.070000000002,72,5,4,4,1,544,0,0,0,0,0,0,0,0,0,0,1
17814.0,2,2,['Oct 10' 'Nov 10'],United Kingdom,1435,112,1609.3700000000006,10.95,0.21,1.95,2010-11-29,2010-10-13,0.08,64.37480000000002,1.0,804.6850000000003,804.6850000000003,717.5,56.0,376,2,1609.3700000000006,423,2,2,4,2,224,0,0,0,0,0,0,0,0,0,0,1
17815.0,1,1,['Nov 10'],United Kingdom,612,13,591.96,1.65,0.72,1.25,2010-11-11,2010-11-11,0.04,23.6784,1.0,591.96,591.96,612.0,13.0,394,1,591.96,394,2,1,2,2,212,0,0,0,0,0,0,0,0,0,0,1
17816.0,6,6,['Dec 09' 'Feb 10' 'Dec 10' 'Mar 11' 'Oct 11' 'Nov 11'],United Kingdom,80,41,96.11000000000001,2.95,0.25,1.25,2011-11-03,2009-12-15,0.24,3.8444000000000007,1.0,16.018333333333334,16.018333333333334,13.333333333333334,6.833333333333333,37,6,96.11000000000001,725,4,4,1,5,441,0,0,0,0,0,0,0,0,0,0,1
